1 0.150000 0.666667
2 0.750000 0.733333
3 0.766667 0.733333
4 0.766667 0.733333
5 0.783333 0.733333
6 0.816667 0.733333
7 0.816667 0.766667
8 0.816667 0.766667
9 0.800000 0.800000
10 0.816667 0.833333
11 0.833333 0.833333
12 0.816667 0.833333
13 0.800000 0.866667
14 0.816667 0.866667
15 0.833333 0.866667
16 0.800000 0.866667
17 0.850000 0.866667
18 0.833333 0.866667
19 0.800000 0.866667
20 0.850000 0.866667
21 0.850000 0.866667
22 0.850000 0.866667
23 0.900000 0.866667
24 0.900000 0.866667
25 0.900000 0.866667
26 0.883333 0.866667
27 0.833333 0.866667
28 0.900000 0.900000
29 0.866667 0.900000
30 0.950000 0.900000
31 0.883333 0.900000
32 0.866667 0.900000
33 0.850000 0.900000
34 0.850000 0.900000
35 0.866667 0.900000
36 0.866667 0.900000
37 0.883333 0.933333
38 0.866667 0.933333
39 0.900000 0.933333
40 0.916667 0.933333
41 0.900000 0.933333
42 0.883333 0.933333
43 0.916667 0.933333
44 0.900000 0.933333
45 0.900000 0.933333
46 0.883333 0.933333
47 0.900000 0.933333
48 0.900000 0.933333
49 0.916667 0.933333
50 0.933333 0.933333
51 0.950000 0.933333
52 0.933333 0.933333
53 0.933333 0.933333
54 0.916667 0.933333
55 0.916667 0.933333
56 0.933333 0.933333
57 0.916667 0.933333
58 0.966667 0.933333
59 0.950000 0.933333
60 0.933333 0.933333
61 0.933333 0.933333
62 0.966667 0.933333
63 0.933333 0.933333
64 0.916667 0.933333
65 0.950000 0.933333
66 0.950000 0.933333
67 0.933333 0.933333
68 0.933333 0.933333
69 0.916667 0.933333
70 0.933333 0.933333
71 0.966667 0.933333
72 0.933333 0.933333
73 0.933333 0.933333
74 0.950000 0.933333
75 0.933333 0.933333
76 0.950000 0.933333
77 0.950000 0.933333
78 0.950000 0.933333
79 0.933333 0.933333
80 0.950000 0.933333
81 0.966667 0.933333
82 0.950000 0.933333
83 0.933333 0.933333
84 0.950000 0.933333
85 0.950000 0.933333
86 0.966667 0.933333
87 0.966667 0.933333
88 0.966667 0.900000
89 0.983333 0.900000
90 0.966667 0.900000
91 0.950000 0.900000
92 0.966667 0.900000
93 0.950000 0.900000
94 0.966667 0.900000
95 0.966667 0.900000
96 0.983333 0.900000
97 0.966667 0.900000
98 0.966667 0.900000
99 0.966667 0.900000
100 1.000000 0.900000
101 0.983333 0.900000
102 0.983333 0.900000
103 0.983333 0.900000
104 0.966667 0.900000
105 0.983333 0.900000
106 0.983333 0.900000
107 0.983333 0.900000
108 0.966667 0.900000
109 0.983333 0.900000
110 0.966667 0.900000
111 0.966667 0.900000
112 0.966667 0.900000
113 0.966667 0.900000
114 0.966667 0.900000
115 0.966667 0.900000
116 0.966667 0.900000
117 0.983333 0.900000
118 0.983333 0.900000
119 0.966667 0.900000
120 0.983333 0.900000
121 0.966667 0.900000
122 1.000000 0.900000
123 0.966667 0.900000
124 0.966667 0.900000
125 0.966667 0.900000
126 0.983333 0.900000
127 0.983333 0.900000
128 0.983333 0.900000
129 0.966667 0.900000
130 0.983333 0.900000
131 0.983333 0.900000
132 0.983333 0.900000
133 0.983333 0.900000
134 0.966667 0.900000
135 0.966667 0.900000
136 0.983333 0.900000
137 0.966667 0.900000
138 0.983333 0.900000
139 0.966667 0.900000
140 0.983333 0.900000
141 0.966667 0.900000
142 0.966667 0.900000
143 0.966667 0.900000
144 0.983333 0.900000
145 0.966667 0.900000
146 0.966667 0.900000
147 0.966667 0.900000
148 0.983333 0.900000
149 0.966667 0.900000
150 0.983333 0.900000
151 0.966667 0.900000
152 0.966667 0.900000
153 0.966667 0.900000
154 0.966667 0.900000
155 0.983333 0.900000
156 0.983333 0.900000
157 0.983333 0.900000
158 0.966667 0.900000
159 0.983333 0.900000
160 0.966667 0.900000
161 0.966667 0.900000
162 0.966667 0.900000
163 0.983333 0.900000
164 0.966667 0.900000
165 0.966667 0.900000
166 0.966667 0.900000
167 0.966667 0.900000
168 0.966667 0.900000
169 0.966667 0.900000
170 0.983333 0.900000
171 0.966667 0.900000
172 0.966667 0.900000
173 0.983333 0.900000
174 0.966667 0.900000
175 0.983333 0.900000
176 0.966667 0.900000
177 0.983333 0.900000
178 0.966667 0.900000
179 0.966667 0.900000
180 0.983333 0.900000
181 0.966667 0.900000
182 0.983333 0.900000
183 0.966667 0.900000
184 0.983333 0.900000
185 0.966667 0.900000
186 0.966667 0.900000
187 0.983333 0.900000
188 0.966667 0.900000
189 0.966667 0.900000
190 0.966667 0.900000
191 0.966667 0.900000
192 0.966667 0.900000
193 0.966667 0.900000
194 0.983333 0.900000
195 0.966667 0.900000
196 0.983333 0.900000
197 0.966667 0.900000
198 0.966667 0.900000
199 0.966667 0.900000
200 0.966667 0.900000
201 0.966667 0.900000
202 0.966667 0.900000
203 0.966667 0.900000
204 1.000000 0.900000
205 0.983333 0.900000
206 0.983333 0.900000
207 0.966667 0.900000
208 0.983333 0.900000
209 0.966667 0.900000
210 0.966667 0.900000
211 0.983333 0.900000
212 0.966667 0.900000
213 0.966667 0.900000
214 0.966667 0.900000
215 1.000000 0.900000
216 0.966667 0.900000
217 0.966667 0.900000
218 0.966667 0.900000
219 0.983333 0.900000
220 0.966667 0.900000
221 0.983333 0.900000
222 0.983333 0.900000
223 0.966667 0.900000
224 0.983333 0.900000
225 0.983333 0.900000
226 0.983333 0.900000
227 0.983333 0.900000
228 0.983333 0.900000
229 0.966667 0.900000
230 0.983333 0.900000
231 0.966667 0.900000
232 0.966667 0.900000
233 0.983333 0.900000
234 0.983333 0.900000
235 0.966667 0.900000
236 0.966667 0.900000
237 0.983333 0.900000
238 0.966667 0.900000
239 0.966667 0.900000
240 0.983333 0.900000
241 0.983333 0.900000
242 0.983333 0.900000
243 0.966667 0.900000
244 0.966667 0.900000
245 0.966667 0.900000
246 0.966667 0.900000
247 0.983333 0.900000
248 0.966667 0.900000
249 0.983333 0.900000
250 0.983333 0.900000
251 0.983333 0.900000
252 0.983333 0.900000
253 0.983333 0.900000
254 0.983333 0.900000
255 0.966667 0.900000
256 0.983333 0.900000
257 0.983333 0.900000
258 1.000000 0.900000
259 0.966667 0.900000
260 0.966667 0.900000
261 0.966667 0.900000
262 0.966667 0.900000
263 0.966667 0.900000
264 0.966667 0.900000
265 0.983333 0.900000
266 0.983333 0.900000
267 0.983333 0.900000
268 1.000000 0.900000
269 0.983333 0.900000
270 0.983333 0.900000
271 0.966667 0.900000
272 0.983333 0.900000
273 0.966667 0.900000
274 0.983333 0.900000
275 0.983333 0.900000
276 0.966667 0.900000
277 0.966667 0.900000
278 0.966667 0.900000
279 0.983333 0.900000
280 0.983333 0.900000
281 0.983333 0.900000
282 0.966667 0.900000
283 0.983333 0.900000
284 0.966667 0.900000
285 0.966667 0.900000
286 0.966667 0.900000
287 0.966667 0.900000
288 0.983333 0.900000
289 0.966667 0.900000
290 0.966667 0.900000
291 0.983333 0.900000
292 0.983333 0.900000
293 0.966667 0.900000
294 0.966667 0.900000
295 0.966667 0.900000
296 0.966667 0.900000
297 0.966667 0.900000
298 0.966667 0.900000
299 0.983333 0.900000
300 0.983333 0.900000
301 0.983333 0.900000
302 0.966667 0.900000
303 0.966667 0.900000
304 0.966667 0.900000
305 0.966667 0.900000
306 0.983333 0.900000
307 0.966667 0.900000
308 0.966667 0.900000
309 0.966667 0.900000
310 0.983333 0.900000
311 0.966667 0.900000
312 0.966667 0.900000
313 1.000000 0.900000
314 0.966667 0.900000
315 0.983333 0.900000
316 0.983333 0.900000
317 0.966667 0.900000
318 0.983333 0.900000
319 0.966667 0.900000
320 1.000000 0.900000
321 0.966667 0.900000
322 0.966667 0.900000
323 0.966667 0.900000
324 0.966667 0.900000
325 0.983333 0.900000
326 0.966667 0.900000
327 0.966667 0.900000
328 0.983333 0.900000
329 1.000000 0.900000
330 0.966667 0.900000
331 0.966667 0.900000
332 0.966667 0.900000
333 0.966667 0.900000
334 0.966667 0.900000
335 0.983333 0.900000
336 0.983333 0.900000
337 0.983333 0.900000
338 0.966667 0.900000
339 0.966667 0.900000
340 0.966667 0.900000
341 0.966667 0.900000
342 0.966667 0.900000
